frame,track_id,id_switch_count,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
88,3,0,497.2509460449219,180.06146240234375,0.943738579750061,502.2965393066406,166.72286987304688,0.41279950737953186,484.65692138671875,166.21966552734375,0.9478908181190491,503.6985778808594,158.944580078125,0.024073122069239616,440.3519592285156,156.4449920654297,0.94099360704422,521.4141845703125,219.1781768798828,0.9977360963821411,393.9229736328125,227.8304901123047,0.9959561228752136,604.835205078125,294.55340576171875,0.9938589930534363,424.467041015625,319.339111328125,0.99221271276474,614.998779296875,222.1211395263672,0.989486575126648,466.1739807128906,226.11802673339844,0.9893144369125366,532.978271484375,438.8652648925781,0.9997270703315735,439.88226318359375,450.3787841796875,0.9996309280395508,590.9949340820312,588.6646728515625,0.9994922876358032,436.0710144042969,619.9710693359375,0.9994451403617859,548.1815795898438,733.1019287109375,0.994533896446228,418.10858154296875,778.5726318359375,0.9932328462600708
89,3,0,496.9805603027344,179.85198974609375,0.9423310160636902,501.9676208496094,166.61831665039062,0.40907424688339233,484.53863525390625,165.9520721435547,0.9462921023368835,503.28021240234375,159.1262664794922,0.02435348369181156,440.40460205078125,156.259033203125,0.94063800573349,521.342041015625,219.43948364257812,0.9978299736976624,393.8908996582031,227.83062744140625,0.995795726776123,605.0216064453125,294.1270751953125,0.9940680265426636,423.5299987792969,318.9002685546875,0.9915457367897034,615.1043090820312,222.2683563232422,0.989547848701477,465.70458984375,227.54025268554688,0.9883600473403931,532.9682006835938,438.8818359375,0.9997311234474182,439.8068542480469,450.3493347167969,0.9996199607849121,591.804931640625,588.2484130859375,0.9995030164718628,435.99853515625,620.1505737304688,0.9994305968284607,547.84375,732.9481811523438,0.9946789741516113,417.98980712890625,778.936767578125,0.993160605430603
90,3,0,522.1300659179688,164.38607788085938,0.9705806374549866,529.2799072265625,152.3444061279297,0.7926326394081116,507.64178466796875,149.70684814453125,0.9806745648384094,534.9424438476562,155.65382385253906,0.09508224576711655,468.357666015625,149.52389526367188,0.9450059533119202,562.4154052734375,225.55667114257812,0.9911080598831177,425.5637512207031,224.5258331298828,0.991323709487915,636.730224609375,286.9961853027344,0.9675947427749634,424.5633239746094,300.1004638671875,0.9771451950073242,639.95556640625,220.74313354492188,0.9532561898231506,475.2742614746094,227.82147216796875,0.9673147797584534,566.7290649414062,444.2368469238281,0.998284637928009,464.62225341796875,447.5112609863281,0.9983054399490356,616.2311401367188,612.9805297851562,0.9972770810127258,445.2830505371094,621.9851684570312,0.9975201487541199,643.045166015625,789.4410400390625,0.9859433174133301,418.4156188964844,794.7254638671875,0.9859555959701538
91,3,0,522.210205078125,164.3931121826172,0.9699123501777649,529.291015625,152.35694885253906,0.7850669622421265,507.59619140625,149.702880859375,0.9802794456481934,534.7617797851562,155.73956298828125,0.09105551242828369,467.8477478027344,149.6045379638672,0.9445690512657166,561.9690551757812,225.5712890625,0.9908044338226318,425.11285400390625,224.6930389404297,0.991407036781311,636.1575927734375,287.5087585449219,0.9670160412788391,424.2130432128906,301.0238952636719,0.9782105088233948,640.7615356445312,222.5078125,0.9530975222587585,475.91485595703125,227.91775512695312,0.9688864350318909,566.78369140625,443.9531555175781,0.9982607960700989,464.687255859375,447.3233642578125,0.9983214735984802,616.4857177734375,612.3016967773438,0.9972370862960815,445.4942321777344,621.1341552734375,0.9975476861000061,643.2688598632812,789.0104370117188,0.985653281211853,419.1767272949219,793.5601806640625,0.9859519004821777
92,3,0,520.0005493164062,163.75328063964844,0.9713266491889954,530.0453491210938,151.84152221679688,0.862776517868042,505.6573486328125,149.66819763183594,0.9756878614425659,542.4110717773438,158.10218811035156,0.17423982918262482,473.2295227050781,152.3463134765625,0.9100995659828186,572.7882080078125,227.7884521484375,0.9919942617416382,434.6260986328125,225.62213134765625,0.9920598268508911,641.0632934570312,289.86865234375,0.9773812294006348,426.3840637207031,294.3837890625,0.9829544425010681,658.2385864257812,226.77471923828125,0.9647451639175415,476.335693359375,227.8714599609375,0.9740662574768066,572.8233642578125,455.22845458984375,0.9984330534934998,468.1743469238281,457.0136413574219,0.9984093308448792,628.39697265625,625.692138671875,0.9949266910552979,439.9040222167969,628.0310668945312,0.9955692887306213,679.5416870117188,797.384033203125,0.969582200050354,409.38623046875,796.9478759765625,0.9715487957000732
93,3,0,520.6650390625,162.05859375,0.8965712189674377,529.7808227539062,150.7964324951172,0.7605787515640259,509.1022033691406,149.73316955566406,0.8242519497871399,545.72509765625,158.59959411621094,0.3563048541545868,486.77081298828125,156.2235565185547,0.6118606328964233,589.3223876953125,226.62046813964844,0.9932013154029846,451.1400451660156,228.8378143310547,0.9900272488594055,665.4793090820312,283.820068359375,0.9899643063545227,444.3125,297.7904052734375,0.9846453070640564,677.067138671875,223.23849487304688,0.9828482866287231,500.48345947265625,224.79364013671875,0.9753492474555969,588.8096923828125,461.35162353515625,0.9994766116142273,482.04595947265625,463.6895751953125,0.9993721842765808,643.952880859375,630.0239868164062,0.9981507658958435,435.675537109375,633.5316772460938,0.9979735016822815,718.3688354492188,800.0241088867188,0.9845747947692871,405.53948974609375,799.5552978515625,0.9835385084152222
94,3,0,544.394287109375,188.0881805419922,0.9497394561767578,553.9923095703125,174.99765014648438,0.803168535232544,531.0534057617188,173.76890563964844,0.9390999674797058,566.8467407226562,176.06097412109375,0.2351132035255432,501.06060791015625,173.24069213867188,0.8458375334739685,600.79296875,239.51806640625,0.9957953691482544,462.808837890625,243.4219970703125,0.9950247406959534,677.8504638671875,299.83465576171875,0.9903647303581238,466.79644775390625,318.9635009765625,0.9906154870986938,684.7022705078125,233.55575561523438,0.9830085039138794,521.0590209960938,225.75875854492188,0.9831618070602417,605.730224609375,467.8562927246094,0.9996991157531738,497.23345947265625,470.2558288574219,0.9996764659881592,658.7628784179688,639.3380737304688,0.9986742734909058,439.7067565917969,639.8107299804688,0.9987332224845886,743.8715209960938,798.7189331054688,0.9868302941322327,393.591552734375,800.2844848632812,0.9871250987052917
95,3,0,543.0958251953125,186.8959197998047,0.9475811719894409,552.6954345703125,173.867919921875,0.8077303767204285,529.8289184570312,172.6821746826172,0.9337387681007385,565.91650390625,175.56365966796875,0.2585292458534241,500.5702819824219,172.8709716796875,0.8311159014701843,600.824951171875,239.96609497070312,0.995677649974823,462.8525085449219,243.64352416992188,0.9949618577957153,677.316162109375,300.45758056640625,0.9897903800010681,466.5998229980469,319.5850524902344,0.9901425838470459,684.7424926757812,235.1591033935547,0.9816398024559021,520.2930908203125,227.26878356933594,0.9818798303604126,605.6681518554688,467.54193115234375,0.9996896982192993,497.0543518066406,469.77105712890625,0.9996694326400757,659.0458374023438,639.68603515625,0.9986352324485779,439.2823486328125,639.559814453125,0.9987095594406128,744.6778564453125,798.858154296875,0.986674964427948,393.3684997558594,800.8131103515625,0.9871354699134827
96,3,0,556.28369140625,198.91871643066406,0.9304164052009583,567.88037109375,185.88299560546875,0.814527153968811,544.2449951171875,184.24740600585938,0.8943408727645874,584.3209838867188,187.1206817626953,0.3811652958393097,520.0831298828125,183.41131591796875,0.7480489611625671,621.5962524414062,247.8204345703125,0.9951556921005249,482.3175964355469,253.55604553222656,0.9954753518104553,708.9746704101562,301.26983642578125,0.9906172156333923,478.197998046875,323.0445251464844,0.9930270314216614,709.4141235351562,244.2752227783203,0.9824569821357727,533.5550537109375,239.25314331054688,0.9856312274932861,626.40283203125,473.4194030761719,0.9995437264442444,517.4337768554688,474.8839111328125,0.9995668530464172,683.8475341796875,641.8967895507812,0.9962823987007141,451.90625,640.592529296875,0.9969297051429749,759.8121337890625,813.3411254882812,0.9532321691513062,386.9266052246094,802.644287109375,0.9603508710861206
97,3,0,588.5631103515625,211.1876983642578,0.9502752423286438,599.529052734375,195.11376953125,0.7395114302635193,574.087158203125,193.64125061035156,0.9097906947135925,610.2681274414062,195.12330627441406,0.30565768480300903,543.3302612304688,192.15890502929688,0.8596104383468628,648.8484497070312,265.5757141113281,0.9904704093933105,505.81121826171875,261.48846435546875,0.9934791326522827,740.9637451171875,334.4691162109375,0.9819353818893433,511.25347900390625,320.0269775390625,0.9876137971878052,746.5978393554688,234.36627197265625,0.9710977077484131,573.3179931640625,241.58358764648438,0.9788568019866943,656.8243408203125,496.0964660644531,0.9973995685577393,548.1871948242188,494.0588073730469,0.997368574142456,721.51806640625,650.4522705078125,0.9902172684669495,482.5907897949219,659.066162109375,0.989349365234375,761.1201782226562,814.3544311523438,0.9449521899223328,406.4274597167969,797.3106689453125,0.9417648911476135
98,3,0,618.59228515625,186.2740020751953,0.9626096487045288,627.6823120117188,174.07330322265625,0.7876487970352173,602.9794311523438,173.8459930419922,0.9740490913391113,638.482177734375,185.66297912597656,0.12268631160259247,569.5980224609375,184.89218139648438,0.9402679204940796,675.1082763671875,255.70375061035156,0.9932869076728821,528.8746948242188,261.0135192871094,0.9955691695213318,758.26904296875,318.8699035644531,0.980769157409668,503.843505859375,325.0276794433594,0.9928728342056274,748.229736328125,247.6962432861328,0.9691147804260254,570.5875854492188,238.62127685546875,0.9870113134384155,682.06005859375,482.7076416015625,0.9990150928497314,565.6305541992188,484.5210876464844,0.9991673231124878,766.06884765625,645.2080688476562,0.9935826659202576,504.2755432128906,641.9171752929688,0.9955677390098572,781.7152099609375,812.5761108398438,0.9433670043945312,415.665283203125,793.3846435546875,0.9569037556648254
99,3,0,617.263916015625,179.48715209960938,0.9531339406967163,629.0348510742188,167.94821166992188,0.8959460258483887,601.3078002929688,167.7801513671875,0.9226978421211243,651.293212890625,178.00100708007812,0.49095699191093445,572.9386596679688,177.39358520507812,0.6810868382453918,696.5742797851562,246.9981689453125,0.9908791184425354,544.4375,249.9234161376953,0.9938498139381409,767.3548583984375,299.4951171875,0.9779216647148132,529.1283569335938,309.27178955078125,0.9889479875564575,738.4368286132812,240.47520446777344,0.9615196585655212,593.5809326171875,230.32994079589844,0.9784868359565735,694.3695068359375,477.00677490234375,0.9982154369354248,575.1951904296875,476.1481018066406,0.9985663294792175,742.4152221679688,641.2885131835938,0.9914147257804871,521.4354858398438,641.7747802734375,0.9938336610794067,777.8267822265625,818.1370849609375,0.9489531517028809,438.85540771484375,797.6033325195312,0.9611307382583618
100,3,0,636.99072265625,179.23085021972656,0.9679983854293823,649.126953125,166.14578247070312,0.9250511527061462,621.2138671875,166.75604248046875,0.9391601085662842,668.962158203125,170.2330780029297,0.5547656416893005,593.5223388671875,172.25497436523438,0.684231162071228,711.2173461914062,242.02061462402344,0.9952404499053955,563.0718383789062,244.5723876953125,0.9954042434692383,796.8905639648438,304.9486083984375,0.9904318451881409,545.6259155273438,321.0462646484375,0.9910780191421509,771.8709106445312,196.15599060058594,0.9844376444816589,602.656982421875,224.8459014892578,0.9848684072494507,700.967529296875,472.189453125,0.9991965889930725,590.7387084960938,470.9864196777344,0.9992332458496094,746.6476440429688,644.7935180664062,0.9975257515907288,537.4686889648438,635.5028076171875,0.9976159334182739,768.6405029296875,824.6567993164062,0.9788113236427307,476.8944396972656,801.8524780273438,0.9802581071853638
101,3,0,637.5111694335938,178.43844604492188,0.9657022953033447,649.09716796875,165.3863525390625,0.9138803482055664,621.4786376953125,166.2581787109375,0.9402732253074646,668.0420532226562,169.96315002441406,0.5061353445053101,593.0771484375,172.62074279785156,0.712820827960968,710.6189575195312,242.32411193847656,0.9951162338256836,563.1083374023438,245.38294982910156,0.9952542781829834,797.41162109375,304.3167724609375,0.9902614951133728,545.987548828125,320.9375,0.9910300970077515,771.6197509765625,195.70907592773438,0.9840688109397888,602.7235717773438,224.35926818847656,0.9847695827484131,700.6937866210938,472.98797607421875,0.9991952776908875,590.8423461914062,471.89410400390625,0.9992289543151855,746.64306640625,645.6279296875,0.9975099563598633,537.2293090820312,635.8928833007812,0.9975942969322205,768.9779663085938,824.8779296875,0.9788252711296082,477.0250244140625,801.6041870117188,0.9801499247550964
102,3,0,681.096435546875,177.43124389648438,0.9693837761878967,692.5454711914062,162.9326171875,0.7328833341598511,667.7180786132812,161.58734130859375,0.977308452129364,706.7297973632812,154.5384521484375,0.0799684002995491,633.6265869140625,149.47076416015625,0.951012372970581,739.5965576171875,212.18896484375,0.9963877201080322,590.3895263671875,210.50424194335938,0.997632622718811,818.6007690429688,277.173828125,0.9901024103164673,558.8304443359375,301.4140319824219,0.9963680505752563,802.9915771484375,172.8191375732422,0.9843853116035461,625.6676025390625,210.08035278320312,0.9934013485908508,716.4814453125,454.37200927734375,0.9996106028556824,609.3815307617188,451.0340881347656,0.9996978044509888,752.0936889648438,632.5659790039062,0.998572587966919,558.4431762695312,619.4588623046875,0.9989802241325378,772.5145263671875,809.2301025390625,0.9816648364067078,540.8978271484375,792.9754028320312,0.9852288365364075
103,3,0,695.697509765625,177.20785522460938,0.9850552082061768,707.4028930664062,162.11962890625,0.8727655410766602,681.8939819335938,162.62400817871094,0.9926995635032654,722.1929321289062,152.8227996826172,0.13317842781543732,651.1727294921875,152.887939453125,0.9781928062438965,751.5167846679688,206.64309692382812,0.9929528832435608,607.63623046875,219.34059143066406,0.9986397624015808,824.6820678710938,240.4795379638672,0.9376980066299438,556.0458984375,289.68701171875,0.9959675073623657,818.6047973632812,185.8585662841797,0.9174696207046509,624.0752563476562,203.0921630859375,0.9908881187438965,723.6481323242188,446.9859924316406,0.9990373849868774,625.0953979492188,449.1178894042969,0.9996083378791809,755.3023071289062,629.1744995117188,0.9961093068122864,582.6988525390625,617.535400390625,0.9986205101013184,768.5623168945312,801.6463012695312,0.9694404602050781,571.517822265625,787.9426879882812,0.9856461882591248
104,3,0,695.5067749023438,177.00596618652344,0.9851085543632507,707.2681274414062,161.9971923828125,0.878268837928772,681.7103271484375,162.49864196777344,0.9928089380264282,722.2630004882812,153.21954345703125,0.14212869107723236,651.6206665039062,153.3072052001953,0.9778866767883301,751.7587280273438,207.18785095214844,0.9922046661376953,608.6260986328125,219.6425018310547,0.9986364245414734,823.8552856445312,240.89540100097656,0.9275153279304504,556.569580078125,288.8471984863281,0.9958598017692566,814.4141235351562,188.1278839111328,0.9052388072013855,624.7801513671875,202.6371612548828,0.9904804825782776,723.0416259765625,447.16290283203125,0.9989476799964905,624.947998046875,449.17254638671875,0.9995943903923035,754.9498291015625,628.469482421875,0.9958289265632629,583.5772094726562,617.2669067382812,0.9986056685447693,769.70166015625,800.7430419921875,0.9689489006996155,571.1543579101562,787.78076171875,0.9860538840293884
105,3,0,706.5921020507812,172.31321716308594,0.9808011651039124,719.0842895507812,158.30662536621094,0.8791030645370483,694.4259033203125,157.9825439453125,0.9872850775718689,732.79833984375,149.3761444091797,0.1964351236820221,664.165771484375,148.05801391601562,0.9643598794937134,765.1310424804688,198.6397247314453,0.9973771572113037,617.8121337890625,216.06338500976562,0.9980598092079163,878.0908813476562,220.57821655273438,0.9884282946586609,560.4530029296875,280.9963073730469,0.9949457049369812,838.4033813476562,202.7932586669922,0.9860144853591919,622.5350952148438,206.19358825683594,0.9925841093063354,734.348388671875,439.67755126953125,0.9996219873428345,638.2420043945312,441.421142578125,0.9996702671051025,753.6011352539062,623.2229614257812,0.9980523586273193,595.8998413085938,611.3204345703125,0.9984118938446045,769.7077026367188,794.22802734375,0.9785188436508179,598.4505004882812,775.946044921875,0.9811869859695435
106,3,0,714.4605102539062,164.80177307128906,0.9802395701408386,727.7430419921875,149.65618896484375,0.9025665521621704,702.0654907226562,150.47457885742188,0.9848602414131165,742.1447143554688,138.52162170410156,0.28884416818618774,672.8728637695312,139.00457763671875,0.9512044191360474,771.7650146484375,191.55809020996094,0.9971194267272949,627.6160888671875,203.1681671142578,0.9968910813331604,866.93359375,239.490478515625,0.9857250452041626,571.7615966796875,271.8622131347656,0.9864973425865173,800.4657592773438,214.02000427246094,0.9779345393180847,625.0909423828125,196.07846069335938,0.979202926158905,741.0234985351562,426.55084228515625,0.9993849992752075,648.89990234375,426.5360107421875,0.9993256330490112,752.9977416992188,617.0767211914062,0.9984210729598999,619.8418579101562,597.0394897460938,0.9980713725090027,767.3292236328125,795.2593383789062,0.9862193465232849,641.9969482421875,757.3009033203125,0.9835763573646545
107,3,0,714.8516845703125,164.6925048828125,0.9820511341094971,727.9888916015625,149.54640197753906,0.9076387882232666,702.3587036132812,150.50222778320312,0.9867026209831238,741.9992065429688,138.77032470703125,0.28072240948677063,672.8682250976562,139.54998779296875,0.9561110138893127,771.1460571289062,191.90687561035156,0.997215747833252,627.492431640625,203.6260528564453,0.996931791305542,867.1781616210938,240.1842498779297,0.9859651327133179,571.2879638671875,272.1283874511719,0.9864683151245117,803.2442016601562,215.06130981445312,0.9785726070404053,625.0342407226562,196.54110717773438,0.9795275330543518,740.9462890625,426.541748046875,0.9993791580200195,649.1610717773438,426.7608337402344,0.9993116855621338,752.9812622070312,616.7307739257812,0.9984330534934998,618.7897338867188,596.7779541015625,0.9980633854866028,766.8855590820312,794.5659790039062,0.9864675998687744,642.0960693359375,756.979736328125,0.9836863875389099
108,3,0,725.2041625976562,153.3566131591797,0.9876877665519714,736.9227294921875,136.2659454345703,0.9576166868209839,709.9733276367188,138.27383422851562,0.9808180332183838,754.1372680664062,124.35368347167969,0.5212446451187134,681.6181640625,126.91590118408203,0.854832112789154,792.4353637695312,201.4138641357422,0.9964781403541565,644.6766357421875,185.06234741210938,0.9955820441246033,847.1229248046875,330.06744384765625,0.9769105911254883,594.8505859375,254.78126525878906,0.9715002179145813,850.92724609375,270.15777587890625,0.9653264880180359,642.6451416015625,176.4805450439453,0.9615570306777954,768.8363037109375,413.2305603027344,0.9984715580940247,673.4783325195312,409.98101806640625,0.9983116388320923,776.862548828125,590.9940795898438,0.9962175488471985,671.3491821289062,587.2539672851562,0.995392918586731,784.0238037109375,751.0667724609375,0.9680488705635071,688.3628540039062,741.4913330078125,0.9608796238899231
109,3,0,726.517822265625,149.29124450683594,0.9847596287727356,740.1309204101562,132.73770141601562,0.9401413798332214,711.1961669921875,133.93458557128906,0.9842878580093384,758.0064086914062,122.5814208984375,0.38632938265800476,683.5320434570312,124.30496978759766,0.9204843044281006,791.73388671875,191.1261444091797,0.9951459765434265,645.1201782226562,185.5386199951172,0.9964805245399475,863.10888671875,293.6717529296875,0.973717451095581,595.76220703125,250.31900024414062,0.9868091344833374,844.9437255859375,247.89138793945312,0.9688894748687744,637.4833374023438,161.3948516845703,0.9816009998321533,771.7523803710938,410.911376953125,0.9981277585029602,680.3870849609375,410.63116455078125,0.9983489513397217,778.190673828125,590.4189453125,0.9921438694000244,686.8436279296875,586.8252563476562,0.9937657117843628,806.1373291015625,742.5222778320312,0.9288179278373718,723.2540893554688,740.0991821289062,0.9381229281425476
110,3,0,732.5076904296875,151.4161834716797,0.9730355739593506,744.3313598632812,136.011962890625,0.9094969034194946,718.7196655273438,137.17140197753906,0.9577330946922302,760.9788208007812,125.90003204345703,0.4375678598880768,691.5477294921875,127.47474670410156,0.8046228289604187,796.2600708007812,191.81863403320312,0.9953153133392334,656.1027221679688,189.6803741455078,0.9947604537010193,856.1094360351562,288.4259033203125,0.9787629246711731,620.7916259765625,263.8488464355469,0.9764227271080017,845.7933959960938,231.32864379882812,0.9648640155792236,654.0977172851562,173.61331176757812,0.9640488028526306,776.3119506835938,416.5618591308594,0.998606264591217,685.7628784179688,419.3069763183594,0.9985237717628479,781.9296875,587.8914184570312,0.9949677586555481,694.1808471679688,594.733154296875,0.9943462014198303,814.2506713867188,748.174072265625,0.9518542885780334,729.70849609375,750.9671020507812,0.9440726041793823
111,3,0,732.3053588867188,151.23843383789062,0.9706437587738037,744.1707153320312,135.8984375,0.903977632522583,718.610107421875,137.05117797851562,0.954092800617218,760.9055786132812,125.81004333496094,0.4418881833553314,691.7198486328125,127.44139099121094,0.798048198223114,795.8689575195312,191.07591247558594,0.995059609413147,656.253173828125,190.1630096435547,0.9948806762695312,855.5195922851562,285.1602783203125,0.9769753217697144,621.0680541992188,265.02374267578125,0.9768600463867188,844.2999267578125,229.62921142578125,0.9611443877220154,653.6565551757812,174.34071350097656,0.963230311870575,776.3228759765625,416.4653625488281,0.9985982775688171,686.1634521484375,419.5719909667969,0.9985736608505249,781.5928955078125,588.1887817382812,0.9948668479919434,694.4203491210938,594.931640625,0.9944679737091064,813.9682006835938,748.1854858398438,0.9511767029762268,729.8980102539062,751.0994262695312,0.9451109170913696
112,3,0,740.9854736328125,154.6562042236328,0.9686866998672485,752.9149169921875,139.11590576171875,0.8836081027984619,726.5716552734375,140.40878295898438,0.967603862285614,770.3795166015625,127.70357513427734,0.34683647751808167,699.364990234375,129.78582763671875,0.8460622429847717,798.677001953125,187.7689971923828,0.9711686372756958,666.1605834960938,191.2792510986328,0.9962185025215149,841.4202880859375,270.26959228515625,0.6431939005851746,633.0900268554688,267.4874267578125,0.9753515124320984,843.90869140625,241.45855712890625,0.5254645943641663,665.51708984375,172.9972686767578,0.935453474521637,780.880126953125,408.9857482910156,0.99517422914505,695.6470947265625,415.1516418457031,0.9984366297721863,775.4481201171875,578.2298583984375,0.9909220337867737,704.8408203125,591.4589233398438,0.9972808361053467,811.7482299804688,738.4977416992188,0.963028073310852,749.5951538085938,758.8663940429688,0.983937680721283
113,3,0,747.8740234375,161.43807983398438,0.9545602798461914,758.4373168945312,144.88294982910156,0.8232256770133972,732.0781860351562,147.203125,0.9642750024795532,776.0203247070312,135.9224853515625,0.23712928593158722,706.0445556640625,141.54815673828125,0.8802999258041382,814.0927124023438,199.5454559326172,0.9431406259536743,676.0921020507812,209.05712890625,0.996234118938446,857.2955932617188,285.1531066894531,0.4716475307941437,652.916748046875,271.646728515625,0.9840213656425476,832.0819091796875,293.4969482421875,0.3817852735519409,691.3912963867188,165.20889282226562,0.9536629319190979,802.1246337890625,429.6720275878906,0.9919805526733398,711.2581176757812,435.9062194824219,0.9980700612068176,825.3043212890625,614.5662841796875,0.974635660648346,733.7529296875,621.7587890625,0.9954043626785278,868.5137939453125,778.6500854492188,0.9032392501831055,770.2337646484375,781.5013427734375,0.9719625115394592
114,3,0,748.253173828125,161.56527709960938,0.9580406546592712,758.9068603515625,145.04087829589844,0.8262060284614563,732.3416748046875,147.32321166992188,0.9694166779518127,776.1126098632812,136.2541046142578,0.21395735442638397,705.3705444335938,141.53366088867188,0.896899938583374,813.4700317382812,199.92970275878906,0.9441396594047546,674.3612060546875,208.70323181152344,0.9960731267929077,859.1591186523438,285.7710266113281,0.46284496784210205,653.4909057617188,270.2602233886719,0.9825185537338257,846.7493286132812,295.8589782714844,0.37057071924209595,692.436767578125,164.954833984375,0.9495821595191956,802.2418212890625,429.7366027832031,0.9920048117637634,710.6714477539062,436.0720520019531,0.9980120658874512,824.9581298828125,614.6678466796875,0.9755091667175293,732.7494506835938,621.6954345703125,0.9954414367675781,867.2932739257812,779.2570190429688,0.9080387353897095,769.2210083007812,781.5128784179688,0.9728269577026367
115,3,0,763.055908203125,166.4171905517578,0.9757052063941956,775.3687133789062,151.58226013183594,0.922802209854126,748.8591918945312,152.77194213867188,0.9775981903076172,793.522216796875,145.2130126953125,0.3942772448062897,724.3435668945312,147.18405151367188,0.8560619950294495,819.0086059570312,209.6494140625,0.9557780623435974,690.0430908203125,211.33551025390625,0.9945850968360901,834.6430053710938,282.0681457519531,0.5081281661987305,667.5875854492188,283.519775390625,0.9630059599876404,837.8015747070312,177.72264099121094,0.4445834159851074,717.46337890625,185.53575134277344,0.9193370938301086,813.0736083984375,432.078857421875,0.9885141253471375,724.976318359375,436.0332946777344,0.9964826107025146,828.7265625,611.8814086914062,0.9724630117416382,736.4700927734375,613.5082397460938,0.9924513697624207,842.658203125,768.5936279296875,0.8998674154281616,757.1896362304688,777.5641479492188,0.9602484107017517
116,3,0,790.45361328125,167.7239532470703,0.6504534482955933,798.2782592773438,156.99063110351562,0.2933367192745209,777.35400390625,157.63572692871094,0.7429689168930054,808.5048828125,168.2340545654297,0.07009568810462952,751.9010620117188,169.92822265625,0.7134171724319458,828.0647583007812,236.3610382080078,0.8375753164291382,721.7423706054688,241.24859619140625,0.9716567397117615,837.3894653320312,262.799560546875,0.420399010181427,725.0704956054688,264.8166809082031,0.9297329187393188,827.66748046875,168.27981567382812,0.32834190130233765,745.4845581054688,163.2146453857422,0.8433676958084106,822.8077392578125,434.69256591796875,0.9843602776527405,743.4950561523438,439.4911804199219,0.9942822456359863,840.6616821289062,599.9744262695312,0.9631311297416687,729.7218627929688,605.2978515625,0.9876934885978699,857.0234375,748.6332397460938,0.8766012787818909,754.1000366210938,747.7125244140625,0.9412707686424255
117,3,0,790.1211547851562,167.38092041015625,0.5957224369049072,797.8043212890625,156.4325714111328,0.2577824294567108,777.44775390625,157.17446899414062,0.6924387812614441,807.9569091796875,166.3580780029297,0.0723952129483223,752.83544921875,168.16098022460938,0.6904786825180054,827.8771362304688,233.9476776123047,0.836525559425354,721.985595703125,238.9270477294922,0.9709464907646179,837.396728515625,265.98309326171875,0.4079591929912567,724.5447998046875,269.5008544921875,0.924018144607544,830.164306640625,172.1390838623047,0.2977564334869385,744.9484252929688,170.1276092529297,0.8193434476852417,822.5370483398438,433.3030700683594,0.9847936034202576,743.63037109375,438.0884094238281,0.994392454624176,841.3029174804688,598.838623046875,0.9637633562088013,729.3128051757812,604.1812744140625,0.9878115057945251,857.40966796875,747.6216430664062,0.8785692453384399,753.6116333007812,746.9956665039062,0.9420681595802307
118,3,0,764.8203125,153.75106811523438,0.7567580342292786,775.4507446289062,142.2899627685547,0.6241043210029602,756.14013671875,142.45687866210938,0.6689491868019104,792.493408203125,148.70094299316406,0.3450477719306946,744.3829345703125,148.4944610595703,0.4312143325805664,817.6671142578125,213.98355102539062,0.9190098643302917,721.9214477539062,219.69749450683594,0.9617263674736023,833.6041870117188,251.411865234375,0.6698673963546753,757.761474609375,255.5951385498047,0.8729513883590698,830.759765625,165.2089080810547,0.5547667741775513,796.3436279296875,154.64163208007812,0.7680298686027527,820.8342895507812,424.01043701171875,0.9875645041465759,746.9345092773438,428.2578125,0.9920130372047424,846.122314453125,599.1575317382812,0.9694106578826904,743.8086547851562,604.0704345703125,0.9821877479553223,872.1150512695312,763.860107421875,0.8839887976646423,757.2647094726562,760.5844116210938,0.9214079976081848
119,3,0,834.1423950195312,149.6772003173828,0.8777254223823547,844.58251953125,136.07188415527344,0.5328022837638855,821.7178344726562,135.61846923828125,0.937861442565918,850.3739013671875,134.75613403320312,0.07919176667928696,791.1944580078125,133.4175262451172,0.8848339319229126,847.7835083007812,196.07974243164062,0.8030895590782166,744.2640991210938,199.72669982910156,0.9883927702903748,880.8756713867188,212.79205322265625,0.26116883754730225,761.8802490234375,217.8134765625,0.9726763367652893,844.7784423828125,146.56764221191406,0.25776511430740356,792.7804565429688,129.0645294189453,0.9327352046966553,835.125,417.25799560546875,0.9723852276802063,761.5616455078125,421.9588928222656,0.9943483471870422,846.391845703125,598.6749877929688,0.9280623197555542,762.9021606445312,604.75048828125,0.9873870015144348,868.0322875976562,768.4900512695312,0.7851071953773499,775.3387451171875,770.6617431640625,0.932500422000885
