frame_number,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
308,0.608138,0.341243,-0.188888,0.9997,0.623022,0.320621,-0.183617,0.9996,0.57929,0.331886,-0.132158,0.9994,0.665638,0.318465,-0.035437,0.9994,0.589643,0.335027,0.209998,0.9991,0.859629,0.372796,-0.054081,0.9999,0.599264,0.413644,0.388575,0.9997,0.829732,0.443474,-0.473783,0.962,0.503326,0.512424,0.145391,0.357,0.70919,0.365965,-0.821872,0.9322,0.339855,0.45679,-0.465726,0.5182,0.837424,0.615665,-0.124995,0.9991,0.667665,0.611668,0.124883,0.9986,0.894015,0.776932,-0.049474,0.866,0.546716,0.77135,0.130986,0.7745,0.931003,0.901569,0.15095,0.8958,0.492108,0.917548,0.413595,0.8047
309,0.607995,0.340361,-0.180345,0.9997,0.62481,0.319935,-0.167854,0.9996,0.578891,0.331614,-0.119168,0.9994,0.66992,0.318031,-0.008932,0.9993,0.586841,0.334984,0.219495,0.9991,0.853009,0.372963,-0.028208,0.9998,0.589321,0.413961,0.393895,0.9996,0.836017,0.441568,-0.504074,0.9625,0.450093,0.495767,0.046201,0.4073,0.714122,0.366272,-0.93479,0.9362,0.330144,0.421771,-0.615017,0.5613,0.840757,0.61492,-0.120124,0.9991,0.668381,0.612355,0.119903,0.9986,0.901126,0.7766,-0.05047,0.8728,0.547414,0.771711,0.119746,0.7913,0.933355,0.901751,0.174906,0.8991,0.492535,0.918727,0.373558,0.8168
310,0.60918,0.339232,-0.214108,0.9997,0.626344,0.318298,-0.193464,0.9996,0.578837,0.33134,-0.149901,0.9995,0.671443,0.316637,-0.005609,0.9994,0.584613,0.33498,0.211043,0.9991,0.850694,0.372279,-0.028982,0.9998,0.580227,0.413729,0.357242,0.9996,0.84065,0.439853,-0.580848,0.9634,0.420407,0.481733,-0.084964,0.4612,0.716916,0.365059,-1.064044,0.9404,0.322107,0.400221,-0.79236,0.6032,0.848608,0.61507,-0.119686,0.9991,0.668964,0.615618,0.119441,0.9987,0.912169,0.777188,-0.118563,0.8833,0.547742,0.778514,0.076795,0.8099,0.970805,0.912869,0.15127,0.9066,0.492974,0.921825,0.381206,0.8318
311,0.609217,0.33814,-0.302478,0.9997,0.626656,0.316024,-0.273456,0.9996,0.578822,0.330007,-0.233833,0.9995,0.674511,0.315273,-0.045729,0.9994,0.581744,0.334759,0.141876,0.9992,0.852236,0.37189,-0.055621,0.9998,0.56866,0.413478,0.266366,0.9997,0.844666,0.43885,-0.663758,0.9655,0.405474,0.472149,-0.209237,0.5129,0.717543,0.364303,-1.177391,0.9452,0.31318,0.385989,-0.924218,0.6421,0.853781,0.617553,-0.11405,0.9992,0.669599,0.619197,0.113812,0.9988,0.920316,0.778563,-0.125022,0.8937,0.546537,0.779809,0.077126,0.8279,0.966382,0.904664,0.324719,0.9141,0.493262,0.921749,0.523981,0.8469
312,0.609069,0.33717,-0.337872,0.9998,0.627178,0.314661,-0.313126,0.9996,0.578842,0.328742,-0.267741,0.9995,0.676982,0.31453,-0.094593,0.9994,0.581902,0.333901,0.116706,0.9992,0.853278,0.371661,-0.116483,0.9998,0.564171,0.413285,0.26731,0.9997,0.848579,0.438766,-0.718244,0.9677,0.400481,0.466906,-0.192739,0.5585,0.715735,0.362357,-1.224451,0.9496,0.311777,0.379634,-0.929998,0.6768,0.853657,0.618,-0.116832,0.9992,0.669544,0.620772,0.116591,0.9989,0.921043,0.779111,-0.123379,0.9027,0.545761,0.782116,0.122584,0.8437,0.963989,0.899503,0.396506,0.9201,0.492884,0.92198,0.584445,0.8603
313,0.608899,0.335922,-0.327743,0.9998,0.627702,0.31333,-0.301423,0.9997,0.578686,0.327082,-0.25885,0.9996,0.678437,0.313744,-0.085052,0.9995,0.580561,0.332608,0.119506,0.9993,0.853077,0.371622,-0.113158,0.9998,0.55853,0.412995,0.247236,0.9997,0.849779,0.438879,-0.739131,0.9696,0.402945,0.465554,-0.2763,0.6004,0.717266,0.361945,-1.284114,0.9535,0.315526,0.380919,-1.044666,0.7083,0.854879,0.618414,-0.115499,0.9993,0.668983,0.621412,0.115216,0.999,0.919514,0.77908,-0.119726,0.9112,0.546769,0.782213,0.125248,0.8583,0.960448,0.894787,0.417206,0.9258,0.493257,0.923453,0.576361,0.8728
314,0.608847,0.335881,-0.378524,0.9998,0.628833,0.313449,-0.351989,0.9997,0.578911,0.326647,-0.307253,0.9996,0.683297,0.313755,-0.12559,0.9995,0.580685,0.332046,0.086125,0.9994,0.856864,0.371339,-0.138568,0.9998,0.560872,0.412141,0.236655,0.9997,0.857908,0.438581,-0.74621,0.9715,0.405909,0.463938,-0.235329,0.6374,0.718889,0.362287,-1.28636,0.9572,0.317703,0.382194,-0.994236,0.7364,0.856581,0.618106,-0.107481,0.9993,0.669155,0.621075,0.107247,0.9991,0.921453,0.778955,-0.094474,0.9181,0.549036,0.782391,0.084535,0.8712,0.956595,0.892563,0.455235,0.9304,0.493485,0.924157,0.510009,0.8839
315,0.610826,0.33475,-0.331787,0.9998,0.631775,0.312645,-0.305356,0.9997,0.58083,0.325656,-0.261733,0.9996,0.683707,0.313023,-0.123167,0.9996,0.581245,0.331164,0.114924,0.9994,0.855671,0.371522,-0.128693,0.9998,0.561961,0.41053,0.250575,0.9997,0.856088,0.438579,-0.712833,0.9732,0.411874,0.464832,-0.246171,0.6715,0.722661,0.360217,-1.240405,0.9605,0.318058,0.381224,-0.997595,0.7619,0.855794,0.617886,-0.10497,0.9994,0.668092,0.620668,0.104721,0.9991,0.921135,0.776639,-0.096534,0.925,0.549139,0.781886,0.076784,0.8832,0.954796,0.888621,0.447647,0.9351,0.495457,0.925199,0.507988,0.8943
316,0.613383,0.334411,-0.362055,0.9998,0.63511,0.31237,-0.331748,0.9997,0.582479,0.325259,-0.292417,0.9997,0.686397,0.312648,-0.109732,0.9996,0.581305,0.330849,0.091511,0.9994,0.856343,0.371378,-0.122506,0.9998,0.562876,0.409939,0.232742,0.9997,0.861483,0.43867,-0.684163,0.9743,0.413956,0.466741,-0.242407,0.7011,0.72753,0.360399,-1.197187,0.963,0.319807,0.383779,-0.97077,0.7843,0.855107,0.617708,-0.100752,0.9994,0.667626,0.62054,0.10049,0.9992,0.920622,0.774451,-0.084739,0.9308,0.549552,0.781705,0.086093,0.8934,0.954905,0.889937,0.39503,0.9394,0.495552,0.925121,0.511522,0.903
317,0.614421,0.334118,-0.349432,0.9999,0.636989,0.31209,-0.317598,0.9998,0.583385,0.324427,-0.280323,0.9997,0.687546,0.312594,-0.109026,0.9996,0.581512,0.330164,0.099148,0.9995,0.855886,0.371293,-0.091142,0.9998,0.563055,0.409643,0.236161,0.9997,0.864865,0.438725,-0.660761,0.9756,0.413174,0.46698,-0.232128,0.729,0.730721,0.360578,-1.14853,0.9656,0.318236,0.381669,-0.939508,0.8051,0.855098,0.617606,-0.097915,0.9994,0.667434,0.620356,0.097669,0.9992,0.920681,0.774375,-0.086814,0.9366,0.549677,0.781643,0.080181,0.9031,0.955553,0.891097,0.365145,0.944,0.495877,0.924977,0.502803,0.9114
318,0.614337,0.333978,-0.323266,0.9999,0.637701,0.311913,-0.283651,0.9998,0.583582,0.324046,-0.250677,0.9997,0.688006,0.312635,-0.049994,0.9996,0.581569,0.329875,0.131854,0.9995,0.855358,0.371418,-0.049021,0.9998,0.563576,0.409631,0.254524,0.9997,0.868197,0.439979,-0.644086,0.9765,0.418382,0.467836,-0.185673,0.7527,0.731483,0.361406,-1.132762,0.9677,0.320919,0.38612,-0.902418,0.8233,0.8548,0.616401,-0.098709,0.9995,0.66714,0.620185,0.098443,0.9993,0.92029,0.774307,-0.087097,0.941,0.550616,0.781583,0.080469,0.9109,0.958256,0.890903,0.348071,0.9469,0.496466,0.924046,0.483697,0.9179
319,0.615685,0.334491,-0.286001,0.9999,0.638708,0.312258,-0.253621,0.9998,0.584555,0.324439,-0.217605,0.9997,0.689054,0.312776,-0.027551,0.9996,0.582469,0.33001,0.155797,0.9995,0.855025,0.371424,-0.031404,0.9998,0.564492,0.408865,0.309305,0.9997,0.872607,0.443224,-0.579059,0.9769,0.421509,0.468294,-0.133039,0.7732,0.736938,0.366037,-1.069916,0.9694,0.323006,0.387809,-0.888216,0.8395,0.854536,0.614726,-0.10154,0.9995,0.667137,0.619448,0.101247,0.9993,0.923495,0.774354,-0.088846,0.9447,0.551105,0.78143,0.080416,0.9174,0.997153,0.908489,0.207979,0.9498,0.497044,0.923981,0.436742,0.9226
320,0.617453,0.33459,-0.228944,0.9999,0.639329,0.312884,-0.204204,0.9998,0.585588,0.324793,-0.163918,0.9997,0.688864,0.313253,0.004329,0.9996,0.583586,0.330529,0.19768,0.9995,0.854498,0.371531,-0.003428,0.9998,0.565145,0.408816,0.372357,0.9998,0.879141,0.445848,-0.492309,0.9773,0.423538,0.468903,0.001166,0.7899,0.737534,0.370047,-0.957474,0.9706,0.323244,0.388165,-0.684954,0.8528,0.854384,0.611762,-0.103996,0.9995,0.667183,0.616559,0.103649,0.9993,0.922908,0.773961,-0.083705,0.9461,0.556482,0.778074,0.080475,0.9208,0.991645,0.907899,0.135146,0.951,0.496771,0.922298,0.361082,0.9246
321,0.616103,0.334608,-0.234029,0.9999,0.636346,0.313171,-0.20955,0.9997,0.583339,0.325045,-0.169844,0.9997,0.686644,0.313362,3.9e-05,0.9996,0.580657,0.33114,0.190186,0.9995,0.853583,0.371092,-0.000751,0.9997,0.564469,0.40848,0.355939,0.9997,0.894813,0.451671,-0.486704,0.9772,0.423822,0.469165,-0.025372,0.8057,0.736027,0.381605,-0.939791,0.9714,0.337207,0.389292,-0.694115,0.8653,0.852951,0.611767,-0.103455,0.9995,0.665827,0.615934,0.103111,0.9993,0.921617,0.774231,-0.062421,0.9477,0.557544,0.777681,0.085563,0.9245,0.993905,0.914679,0.181984,0.9519,0.493723,0.921114,0.378374,0.9263
322,0.615288,0.334285,-0.240197,0.9999,0.635514,0.31321,-0.217012,0.9997,0.583282,0.324841,-0.173366,0.9997,0.686557,0.313389,-0.012505,0.9996,0.580774,0.331016,0.188351,0.9995,0.853352,0.371007,-0.011479,0.9997,0.566179,0.408239,0.366875,0.9997,0.926747,0.45929,-0.50175,0.9784,0.428324,0.469824,0.009272,0.8192,0.737502,0.401746,-0.926836,0.9729,0.357021,0.389549,-0.645596,0.876,0.85147,0.611722,-0.115504,0.9995,0.665418,0.615869,0.115091,0.9993,0.920157,0.774703,-0.063652,0.9503,0.558365,0.777403,0.089768,0.929,1.002313,0.921605,0.161307,0.9542,0.49262,0.920911,0.392235,0.9297
323,0.61049,0.3343,-0.241847,0.9998,0.632626,0.313509,-0.219669,0.9997,0.582236,0.32483,-0.175402,0.9996,0.685715,0.3135,-0.016084,0.9995,0.580903,0.3305,0.187779,0.9993,0.85119,0.372494,-0.01935,0.9998,0.566598,0.407795,0.399187,0.9997,0.953178,0.464035,-0.415322,0.9796,0.435815,0.47191,0.09273,0.8299,0.743089,0.427584,-0.798206,0.9742,0.385366,0.391953,-0.546102,0.885,0.847673,0.611491,-0.124411,0.9994,0.664198,0.61529,0.124024,0.9993,0.916374,0.774778,-0.085834,0.9493,0.564951,0.776742,0.091549,0.9298,1.005682,0.925043,0.132959,0.9526,0.493651,0.919854,0.385099,0.9285
324,0.609464,0.33633,-0.208717,0.9998,0.631038,0.316472,-0.197935,0.9996,0.582098,0.326022,-0.14889,0.9994,0.684575,0.314333,-0.018534,0.9994,0.580947,0.330638,0.201755,0.999,0.851312,0.374568,-0.016819,0.9998,0.576451,0.407784,0.427287,0.9997,0.951045,0.473624,-0.321143,0.9805,0.462084,0.475995,0.165898,0.8359,0.742931,0.453474,-0.62501,0.9754,0.416608,0.395243,-0.471436,0.8927,0.847571,0.611122,-0.125803,0.9994,0.664795,0.613855,0.125422,0.9992,0.914717,0.775708,-0.085282,0.9474,0.564983,0.774815,0.095087,0.9299,1.00394,0.930422,0.09643,0.9521,0.493735,0.919874,0.366393,0.9277
325,0.608397,0.336564,-0.186757,0.9998,0.629965,0.317158,-0.176695,0.9995,0.581985,0.326133,-0.125699,0.9994,0.68106,0.315117,-0.010093,0.9993,0.582038,0.33064,0.228273,0.9989,0.847618,0.376513,-0.010178,0.9998,0.582312,0.408633,0.432162,0.9998,0.942798,0.475806,-0.30613,0.9814,0.473858,0.47739,0.147859,0.8393,0.742816,0.480384,-0.618491,0.9762,0.445214,0.396289,-0.487804,0.8987,0.838956,0.612236,-0.126279,0.9994,0.662311,0.614338,0.125851,0.9992,0.906751,0.777007,-0.086887,0.9475,0.564906,0.775268,0.102798,0.9314,0.972605,0.922304,0.130325,0.9522,0.493804,0.920567,0.371109,0.9294
326,0.608411,0.336888,-0.17419,0.9997,0.629677,0.317747,-0.167849,0.9994,0.581978,0.326936,-0.116552,0.9992,0.678195,0.316125,-0.011655,0.9992,0.582068,0.331295,0.225505,0.9986,0.837655,0.377516,-0.014036,0.9998,0.586284,0.408598,0.436659,0.9997,0.938976,0.480335,-0.203215,0.9819,0.495268,0.478753,0.18007,0.8369,0.708966,0.498022,-0.375491,0.9751,0.472261,0.3996,-0.393782,0.9006,0.830707,0.610854,-0.13615,0.9994,0.662367,0.613402,0.135632,0.9992,0.89027,0.776391,-0.158381,0.9416,0.56628,0.769741,0.095773,0.9234,0.972348,0.926258,0.012975,0.9437,0.499552,0.918315,0.266191,0.9188
327,0.605059,0.338918,-0.173023,0.9997,0.626495,0.319645,-0.16994,0.9993,0.580105,0.328613,-0.11624,0.9991,0.672897,0.317376,-0.018084,0.9992,0.581606,0.332222,0.22409,0.9985,0.82201,0.378285,-0.038877,0.9998,0.589663,0.408601,0.444071,0.9997,0.915689,0.48404,-0.202703,0.982,0.503881,0.479474,0.199401,0.8254,0.677362,0.51348,-0.31131,0.9726,0.491817,0.399575,-0.34677,0.897,0.818365,0.610253,-0.15096,0.9994,0.661935,0.612851,0.150419,0.9992,0.87901,0.77757,-0.145578,0.9425,0.562629,0.769993,0.129878,0.9226,0.950952,0.924858,0.049157,0.9445,0.498478,0.919071,0.289564,0.9188
328,0.602255,0.339547,-0.113285,0.9996,0.624192,0.320244,-0.120667,0.9992,0.579106,0.32906,-0.062983,0.9991,0.669345,0.318377,-0.011883,0.9991,0.581478,0.332486,0.249463,0.9984,0.806405,0.379741,-0.04391,0.9998,0.590739,0.407323,0.473132,0.9997,0.863864,0.48793,-0.148122,0.982,0.531707,0.479558,0.311702,0.7912,0.637817,0.515206,-0.162456,0.9684,0.527089,0.399639,-0.153306,0.8742,0.808703,0.607409,-0.163189,0.9994,0.661837,0.611401,0.162546,0.9993,0.869563,0.77816,-0.139133,0.9312,0.563567,0.77024,0.170322,0.9042,0.935354,0.919867,0.07193,0.9344,0.498904,0.919099,0.311912,0.9037
329,0.604659,0.340935,-0.025303,0.9996,0.625087,0.321913,-0.041337,0.9993,0.580754,0.331183,0.019713,0.9991,0.668268,0.320163,0.026887,0.9992,0.583392,0.334704,0.303877,0.9984,0.790926,0.380679,-0.045132,0.9998,0.602441,0.406496,0.537149,0.9997,0.8212,0.494519,-0.135898,0.9817,0.58157,0.48032,0.46427,0.7284,0.604796,0.514307,-0.094445,0.9629,0.566059,0.404708,0.075528,0.8156,0.802544,0.607116,-0.177161,0.9995,0.66256,0.610286,0.176569,0.9992,0.858061,0.779573,-0.134168,0.9167,0.564134,0.77076,0.132898,0.8767,0.957987,0.926717,-0.008047,0.9249,0.505351,0.919494,0.247503,0.8828
330,0.600211,0.341912,-0.082113,0.9997,0.623311,0.323238,-0.089585,0.9993,0.579826,0.3318,-0.031885,0.9992,0.665287,0.322644,-0.007202,0.9992,0.58339,0.335072,0.279207,0.9985,0.769202,0.383694,-0.11264,0.9998,0.612182,0.404064,0.532728,0.9996,0.777183,0.498343,-0.196251,0.9813,0.6207,0.481887,0.472823,0.661,0.548334,0.503316,-0.141805,0.9581,0.563835,0.405134,0.067322,0.7466,0.7874,0.607883,-0.195191,0.9995,0.666068,0.6104,0.194753,0.9992,0.84074,0.779754,-0.099067,0.9064,0.565525,0.77162,0.2028,0.8399,0.955997,0.927002,-0.037099,0.9205,0.507046,0.919604,0.315297,0.8585
331,0.59513,0.343084,-0.098811,0.9997,0.619857,0.325133,-0.108238,0.9994,0.579466,0.332299,-0.049887,0.9992,0.663833,0.325381,-0.063865,0.9993,0.585468,0.335225,0.248882,0.9986,0.748679,0.386465,-0.179584,0.9998,0.630089,0.40287,0.519223,0.9996,0.702054,0.500104,-0.226072,0.9815,0.634167,0.490009,0.600896,0.599,0.48806,0.495608,-0.108955,0.9551,0.541205,0.449155,0.367397,0.6823,0.776133,0.607214,-0.215021,0.9995,0.67338,0.60983,0.214802,0.9992,0.825832,0.779531,-0.120116,0.9011,0.572877,0.771858,0.209375,0.8005,0.931711,0.921586,-0.141249,0.9168,0.509982,0.920957,0.322904,0.8246
332,0.586074,0.344251,0.005634,0.9996,0.60972,0.326528,-0.040132,0.9994,0.577627,0.332826,0.043109,0.9992,0.655425,0.326921,-0.092005,0.9993,0.589267,0.335417,0.270196,0.9987,0.737489,0.388151,-0.274712,0.9998,0.656893,0.402205,0.552437,0.9995,0.640914,0.496964,-0.239275,0.9803,0.640609,0.493258,0.597545,0.5463,0.448701,0.471905,0.079579,0.9475,0.536907,0.440436,0.258204,0.631,0.774948,0.605682,-0.261358,0.9995,0.694616,0.608614,0.261023,0.9991,0.821886,0.779222,-0.199296,0.8878,0.595605,0.770247,0.272214,0.7542,0.976344,0.923563,-0.229671,0.9107,0.622031,0.917802,0.391189,0.7857
333,0.583081,0.344907,-0.018401,0.9997,0.60434,0.327568,-0.062508,0.9994,0.576586,0.332887,0.019829,0.9993,0.650513,0.327453,-0.125194,0.9994,0.590543,0.335275,0.263313,0.9988,0.715125,0.388468,-0.292401,0.9998,0.682262,0.395468,0.561447,0.9995,0.597088,0.49026,-0.24337,0.9795,0.643517,0.484682,0.700093,0.4995,0.426524,0.446695,0.056722,0.9454,0.561019,0.435928,0.461815,0.5874,0.762459,0.604877,-0.269255,0.9995,0.716488,0.605592,0.269147,0.9992,0.805696,0.776881,-0.20302,0.879,0.595866,0.769125,0.305697,0.7138,0.96461,0.923767,-0.211703,0.9072,0.580477,0.917882,0.41036,0.7549
334,0.583661,0.344845,0.046382,0.9997,0.601853,0.328051,-0.019198,0.9995,0.576793,0.33268,0.065214,0.9993,0.641171,0.327915,-0.148796,0.9994,0.594836,0.334342,0.244565,0.9989,0.691257,0.388597,-0.339952,0.9998,0.700301,0.392881,0.542961,0.9995,0.546594,0.476965,-0.292756,0.9777,0.62243,0.476299,0.713392,0.4628,0.410659,0.42242,0.023593,0.9384,0.527232,0.43554,0.577358,0.5496,0.762874,0.606358,-0.27338,0.9994,0.726686,0.605678,0.273567,0.9991,0.813547,0.777126,-0.26418,0.8815,0.594087,0.769954,0.276085,0.7004,0.96914,0.932873,-0.25384,0.9104,0.539528,0.918859,0.411647,0.7446
335,0.583972,0.348809,0.151566,0.9997,0.599207,0.331982,0.084351,0.9995,0.578354,0.334863,0.16352,0.9993,0.632504,0.32961,-0.124901,0.9994,0.601796,0.334518,0.275912,0.9989,0.679251,0.388469,-0.277437,0.9998,0.720715,0.393604,0.531899,0.9995,0.525108,0.4658,-0.289635,0.9776,0.604796,0.468795,0.627438,0.4352,0.397288,0.402692,0.018977,0.936,0.460814,0.412955,0.403119,0.523,0.756034,0.606389,-0.263707,0.9994,0.749833,0.605347,0.263899,0.999,0.787955,0.779593,-0.261211,0.8878,0.677145,0.769168,0.269194,0.6847,0.886807,0.936455,-0.233648,0.9149,0.64315,0.918909,0.410888,0.7363
336,0.586308,0.352282,0.221618,0.9997,0.59949,0.335251,0.139261,0.9995,0.587953,0.336168,0.215137,0.9994,0.625171,0.331876,-0.112233,0.9995,0.611117,0.334716,0.269652,0.999,0.661323,0.388212,-0.255145,0.9998,0.745356,0.391079,0.515251,0.9995,0.489017,0.458001,-0.215946,0.9787,0.622311,0.454334,0.803196,0.4144,0.386277,0.393157,0.119489,0.9375,0.451841,0.398143,0.893358,0.5003,0.733092,0.606347,-0.260557,0.9992,0.793201,0.604531,0.260625,0.9987,0.65067,0.77615,-0.212356,0.896,0.848254,0.771889,0.27777,0.6826,0.525204,0.936334,-0.211602,0.9211,0.924082,0.92469,0.396491,0.746
337,0.58639,0.356191,0.218168,0.9997,0.597336,0.338698,0.139507,0.9996,0.588564,0.339484,0.215914,0.9994,0.623893,0.333619,-0.109018,0.9995,0.615441,0.335668,0.270064,0.9991,0.666076,0.387835,-0.252808,0.9998,0.742218,0.391342,0.50902,0.9995,0.463471,0.447139,-0.202527,0.9795,0.618611,0.442321,0.766557,0.3993,0.374654,0.385177,0.155421,0.9371,0.432956,0.391965,0.795999,0.48,0.732481,0.605994,-0.262658,0.999,0.784156,0.604371,0.262829,0.9983,0.649695,0.776169,-0.20765,0.9025,0.829961,0.774702,0.265008,0.6647,0.51507,0.93586,-0.225825,0.9256,0.901515,0.929035,0.3687,0.7401
338,0.586671,0.355688,0.237661,0.9997,0.596534,0.338768,0.150887,0.9996,0.592369,0.339203,0.230541,0.9994,0.618707,0.334389,-0.102957,0.9995,0.619559,0.335558,0.267824,0.9991,0.654166,0.387708,-0.280202,0.9998,0.749083,0.390675,0.5067,0.9995,0.460991,0.445094,-0.216234,0.9803,0.614872,0.438212,0.784428,0.3836,0.366543,0.386781,0.118749,0.9385,0.432334,0.391937,0.840835,0.4606,0.731448,0.607095,-0.272456,0.9988,0.789464,0.604454,0.272649,0.9979,0.659864,0.779609,-0.203292,0.9077,0.821499,0.776095,0.30861,0.6433,0.634853,0.940676,-0.201374,0.929,0.889307,0.934057,0.441234,0.731
339,0.589549,0.356583,0.233449,0.9997,0.596881,0.339945,0.14683,0.9996,0.594619,0.340083,0.226462,0.9995,0.620284,0.335991,-0.101525,0.9995,0.620166,0.336032,0.266133,0.9992,0.650446,0.38863,-0.280691,0.9998,0.754872,0.390593,0.50344,0.9995,0.460733,0.445333,-0.238353,0.9796,0.632335,0.438619,0.839911,0.3635,0.374743,0.388386,0.061902,0.9352,0.43771,0.385777,0.972411,0.4399,0.716475,0.610156,-0.268414,0.9988,0.794751,0.605,0.268479,0.9979,0.597965,0.778571,-0.14771,0.912,0.851827,0.778279,0.330007,0.6574,0.502881,0.938193,-0.192002,0.9335,0.933065,0.934267,0.450555,0.7501
340,0.590132,0.356063,0.283407,0.9997,0.597281,0.339811,0.192692,0.9996,0.596583,0.339878,0.26674,0.9995,0.620215,0.336567,-0.081278,0.9996,0.623448,0.33603,0.26709,0.9993,0.648935,0.388488,-0.268314,0.9999,0.756354,0.390037,0.486696,0.9996,0.461497,0.44319,-0.185368,0.981,0.641674,0.437829,0.82997,0.3457,0.379125,0.389103,0.141763,0.9376,0.443149,0.385672,0.993257,0.4184,0.717325,0.610032,-0.264565,0.9987,0.798078,0.605,0.26461,0.9977,0.629695,0.779377,-0.123098,0.9187,0.847782,0.778143,0.32404,0.6499,0.517475,0.937064,-0.183242,0.9384,0.92164,0.93376,0.435524,0.7537
341,0.590146,0.355447,0.221279,0.9997,0.597463,0.338845,0.146116,0.9996,0.596142,0.339455,0.219378,0.9994,0.621118,0.335613,-0.081533,0.9995,0.622279,0.33594,0.26635,0.9993,0.657759,0.387191,-0.266086,0.9998,0.753312,0.389998,0.48693,0.9995,0.486014,0.445241,-0.250535,0.9811,0.583905,0.441379,0.718858,0.3309,0.384618,0.388076,0.037411,0.9365,0.438874,0.386969,0.621357,0.4039,0.721071,0.609559,-0.263961,0.9985,0.792949,0.605055,0.264085,0.9973,0.650285,0.781906,-0.189261,0.9211,0.81227,0.780063,0.319505,0.6261,0.557596,0.942789,-0.209826,0.9391,0.862897,0.934187,0.406747,0.7314
342,0.590975,0.354989,0.148957,0.9997,0.600076,0.337937,0.081324,0.9996,0.595909,0.339088,0.158704,0.9994,0.627615,0.334515,-0.096983,0.9995,0.621834,0.335887,0.255909,0.9993,0.66475,0.386445,-0.286972,0.9998,0.745712,0.392774,0.487068,0.9995,0.484788,0.446612,-0.288001,0.9798,0.559783,0.442498,0.648224,0.3174,0.38415,0.385277,0.035725,0.931,0.436821,0.388029,0.456303,0.3921,0.736964,0.609146,-0.262299,0.9985,0.787467,0.605108,0.26237,0.9974,0.762666,0.78187,-0.230631,0.923,0.669893,0.775474,0.315156,0.6265,0.914887,0.942624,-0.198875,0.9409,0.528411,0.9296,0.418016,0.7305
343,0.590992,0.354885,0.197361,0.9997,0.599514,0.337988,0.117038,0.9996,0.595813,0.339222,0.195918,0.9995,0.627989,0.334351,-0.095507,0.9996,0.621803,0.335883,0.259103,0.9993,0.667804,0.386255,-0.278214,0.9998,0.748093,0.391114,0.493935,0.9995,0.487807,0.447604,-0.229534,0.9806,0.562801,0.443451,0.751604,0.3068,0.385725,0.389241,0.127861,0.9327,0.438417,0.391496,0.746221,0.3797,0.737874,0.609063,-0.266728,0.9983,0.790973,0.604684,0.26691,0.9969,0.711439,0.781819,-0.21881,0.9265,0.800448,0.77703,0.304819,0.6081,0.72564,0.94239,-0.196206,0.9428,0.852299,0.934338,0.416562,0.7205
344,0.59111,0.354704,0.210449,0.9997,0.599028,0.337836,0.1267,0.9997,0.595568,0.339141,0.20428,0.9995,0.628214,0.334267,-0.098267,0.9996,0.62196,0.335795,0.254814,0.9994,0.664769,0.386235,-0.274086,0.9998,0.760096,0.390539,0.48499,0.9995,0.481236,0.448062,-0.212362,0.9813,0.607154,0.440654,0.766972,0.2974,0.387201,0.390745,0.140286,0.9338,0.447027,0.393737,0.814811,0.3666,0.733085,0.608888,-0.265452,0.9982,0.798071,0.603989,0.265611,0.9968,0.650621,0.780064,-0.203157,0.9306,0.833911,0.777021,0.304068,0.6084,0.529311,0.934302,-0.19989,0.9461,0.899243,0.933953,0.399276,0.7285
345,0.591211,0.35172,0.070941,0.9997,0.600762,0.335152,0.013271,0.9997,0.594056,0.337507,0.100559,0.9995,0.637492,0.33209,-0.114426,0.9996,0.619577,0.335406,0.258631,0.9994,0.689642,0.385826,-0.303508,0.9998,0.737802,0.391898,0.53404,0.9995,0.50445,0.44853,-0.380499,0.9816,0.593185,0.452439,0.648494,0.2862,0.391331,0.392063,-0.162393,0.9353,0.449338,0.397417,0.341273,0.3639,0.750986,0.606971,-0.268097,0.9983,0.766261,0.603134,0.268231,0.9969,0.781899,0.77976,-0.226766,0.9155,0.66138,0.767564,0.299566,0.578,0.924429,0.934292,-0.216939,0.9377,0.538051,0.927301,0.414169,0.6937
